State,District,Level,Name,TRU,TRU1,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
19,343,DISTRICT,South Twenty Four Parganas,Total,9960.00,1781221,8161961,4173778,3988183,1025679,522552,503127,2464032,1266504,1197528,96976,49195,47781,5531657,3043277,2488380,2630304,1130501,1499803,2964494,2356571,607923,2003685,1748714,254971,263077,242788,20289,388993,357354,31639,124062,90889,33173,1227553,1057683,169870,960809,607857,352952,92273,59330,32943,417569,297908,119661,116914,42898,74016,334053,207721,126332,736322,477622,258700,70303,46423,23880,307565,227598,79967,84287,32617,51670,274167,170984,103183,224487,130235,94252,21970,12907,9063,110004,70310,39694,32627,10281,22346,59886,36737,23149,5197467,1817207,3380260
19,343,DISTRICT,South Twenty Four Parganas,Rural,9541.28,1298259,6074188,3109219,2964969,806415,410498,395917,2062297,1061324,1000973,89889,45554,44335,3986878,2216852,1770026,2087310,892367,1194943,2204605,1744131,460474,1393760,1227192,166568,252940,233562,19378,365884,335970,29914,84633,59562,25071,690303,598098,92205,810845,516939,293906,87285,56777,30508,398630,282856,115774,96192,34127,62065,228738,143179,85559,611308,402433,208875,65702,44170,21532,293270,216158,77112,68637,25790,42847,183699,116315,67384,199537,114506,85031,21583,12607,8976,105360,66698,38662,27555,8337,19218,45039,26864,18175,3869583,1365088,2504495
19,343,DISTRICT,South Twenty Four Parganas,Urban,418.72,482962,2087773,1064559,1023214,219264,112054,107210,401735,205180,196555,7087,3641,3446,1544779,826425,718354,542994,238134,304860,759889,612440,147449,609925,521522,88403,10137,9226,911,23109,21384,1725,39429,31327,8102,537250,459585,77665,149964,90918,59046,4988,2553,2435,18939,15052,3887,20722,8771,11951,105315,64542,40773,125014,75189,49825,4601,2253,2348,14295,11440,2855,15650,6827,8823,90468,54669,35799,24950,15729,9221,387,300,87,4644,3612,1032,5072,1944,3128,14847,9873,4974,1327884,452119,875765
19,344,DISTRICT,Paschim Medinipur,Total,9368.00,1301610,5913457,3007885,2905572,685012,349031,335981,1128269,570125,558144,880015,439831,440184,4078412,2266913,1811499,1835045,740972,1094073,2509159,1757358,751801,1510548,1252207,258341,436384,403904,32480,489199,363115,126084,57613,39114,18499,527352,446074,81278,998611,505151,493460,135884,82917,52967,616002,311038,304964,84989,19421,65568,161736,91775,69961,739227,389422,349805,99911,64481,35430,449472,235669,213803,60206,14054,46152,129638,75218,54420,259384,115729,143655,35973,18436,17537,166530,75369,91161,24783,5367,19416,32098,16557,15541,3404298,1250527,2153771
19,344,DISTRICT,Paschim Medinipur,Rural,9114.68,1142875,5190771,2641721,2549050,616836,314452,302384,1034177,523162,511015,853031,426541,426490,3515817,1967008,1548809,1674954,674713,1000241,2257799,1557586,700213,1303103,1077905,225198,429466,397376,32090,478649,354540,124109,52840,35578,17262,342148,290411,51737,954696,479681,475015,133953,81914,52039,609357,307127,302230,82192,18351,63841,129194,72289,56905,700892,367176,333716,98387,63684,34703,444059,232350,211709,57863,13176,44687,100583,57966,42617,253804,112505,141299,35566,18230,17336,165298,74777,90521,24329,5175,19154,28611,14323,14288,2932972,1084135,1848837
19,344,DISTRICT,Paschim Medinipur,Urban,253.32,158735,722686,366164,356522,68176,34579,33597,94092,46963,47129,26984,13290,13694,562595,299905,262690,160091,66259,93832,251360,199772,51588,207445,174302,33143,6918,6528,390,10550,8575,1975,4773,3536,1237,185204,155663,29541,43915,25470,18445,1931,1003,928,6645,3911,2734,2797,1070,1727,32542,19486,13056,38335,22246,16089,1524,797,727,5413,3319,2094,2343,878,1465,29055,17252,11803,5580,3224,2356,407,206,201,1232,592,640,454,192,262,3487,2234,1253,471326,166392,304934
19,345,DISTRICT,Purba Medinipur,Total,4713.00,1114170,5095875,2629834,2466041,587654,301989,285665,745434,383718,361716,27952,14196,13756,3923194,2149073,1774121,1172681,480761,691920,1910320,1516096,394224,1127312,1000203,127109,241789,227108,14681,277268,250205,27063,58040,36537,21503,550215,486353,63862,783008,515893,267115,103426,68845,34581,425036,293496,131540,60776,20465,40311,193770,133087,60683,559161,381118,178043,71771,49943,21828,295227,210787,84440,44133,15607,28526,148030,104781,43249,223847,134775,89072,31655,18902,12753,129809,82709,47100,16643,4858,11785,45740,28306,17434,3185555,1113738,2071817
19,345,DISTRICT,Purba Medinipur,Rural,4488.69,988784,4503161,2322562,2180599,524312,269634,254678,677263,348478,328785,24028,12110,11918,3454187,1893682,1560505,1048974,428880,620094,1715809,1350721,365088,971601,863546,108055,234214,219913,14301,267467,241360,26107,53088,32463,20625,416832,369810,47022,744208,487175,257033,101274,67219,34055,415776,285739,130037,57721,18896,38825,169437,115321,54116,528185,358569,169616,70110,48766,21344,288232,204956,83276,41670,14379,27291,128173,90468,37705,216023,128606,87417,31164,18453,12711,127544,80783,46761,16051,4517,11534,41264,24853,16411,2787352,971841,1815511
19,345,DISTRICT,Purba Medinipur,Urban,224.31,125386,592714,307272,285442,63342,32355,30987,68171,35240,32931,3924,2086,1838,469007,255391,213616,123707,51881,71826,194511,165375,29136,155711,136657,19054,7575,7195,380,9801,8845,956,4952,4074,878,133383,116543,16840,38800,28718,10082,2152,1626,526,9260,7757,1503,3055,1569,1486,24333,17766,6567,30976,22549,8427,1661,1177,484,6995,5831,1164,2463,1228,1235,19857,14313,5544,7824,6169,1655,491,449,42,2265,1926,339,592,341,251,4476,3453,1023,398203,141897,256306
20,346,DISTRICT,Garhwa,Total,4093.00,254697,1322784,683575,639209,239664,122305,117359,319946,165313,154633,205874,104499,101375,653476,405161,248315,669308,278414,390894,571431,335451,235980,175126,135273,39853,47082,35512,11570,57365,39564,17801,4283,2902,1381,66396,57295,9101,396305,200178,196127,66479,31333,35146,271308,129817,141491,10204,4469,5735,48314,34559,13755,297882,159410,138472,47294,23222,24072,205705,103969,101736,7000,3242,3758,37883,28977,8906,98423,40768,57655,19185,8111,11074,65603,25848,39755,3204,1227,1977,10431,5582,4849,751353,348124,403229
20,346,DISTRICT,Garhwa,Rural,4053.50,241464,1253114,646947,606167,229136,116898,112238,308843,159417,149426,203918,103494,100424,607528,378452,229076,645586,268495,377091,550479,318606,231873,162314,123629,38685,46374,34855,11519,56594,38947,17647,3936,2603,1333,55410,47224,8186,388165,194977,193188,66035,31011,35024,266545,127307,139238,9897,4286,5611,45688,32373,13315,291275,155058,136217,46936,22970,23966,201978,101932,100046,6741,3079,3662,35620,27077,8543,96890,39919,56971,19099,8041,11058,64567,25375,39192,3156,1207,1949,10068,5296,4772,702635,328341,374294
20,346,DISTRICT,Garhwa,Urban,39.50,13233,69670,36628,33042,10528,5407,5121,11103,5896,5207,1956,1005,951,45948,26709,19239,23722,9919,13803,20952,16845,4107,12812,11644,1168,708,657,51,771,617,154,347,299,48,10986,10071,915,8140,5201,2939,444,322,122,4763,2510,2253,307,183,124,2626,2186,440,6607,4352,2255,358,252,106,3727,2037,1690,259,163,96,2263,1900,363,1533,849,684,86,70,16,1036,473,563,48,20,28,363,286,77,48718,19783,28935
20,347,DISTRICT,Chatra,Total,3718.00,182271,1042886,533935,508951,195321,99312,96009,340553,172668,167885,45563,23141,22422,510061,303902,206159,532825,230033,302792,397690,251213,146477,195502,145553,49949,75717,56865,18852,63773,43233,20540,6073,4051,2022,49939,41404,8535,202188,105660,96528,43580,22004,21576,124740,63543,61197,8137,3012,5125,25731,17101,8630,169828,91045,78783,36102,18535,17567,106267,55448,50819,6455,2501,3954,21004,14561,6443,32360,14615,17745,7478,3469,4009,18473,8095,10378,1682,511,1171,4727,2540,2187,645196,282722,362474
20,347,DISTRICT,Chatra,Rural,3685.39,171296,979932,500211,479721,186068,94540,91528,332431,168424,164007,44298,22448,21850,466597,278745,187852,513335,221466,291869,380036,236023,144013,181064,132848,48216,75239,56436,18803,63316,42862,20454,5269,3600,1669,37240,29950,7290,198972,103175,95797,43378,21863,21515,124376,63254,61122,7948,2936,5012,23270,15122,8148,167213,89004,78209,35918,18410,17508,105958,55202,50756,6296,2436,3860,19041,12956,6085,31759,14171,17588,7460,3453,4007,18418,8052,10366,1652,500,1152,4229,2166,2063,599896,264188,335708
20,347,DISTRICT,Chatra,Urban,32.61,10975,62954,33724,29230,9253,4772,4481,8122,4244,3878,1265,693,572,43464,25157,18307,19490,8567,10923,17654,15190,2464,14438,12705,1733,478,429,49,457,371,86,804,451,353,12699,11454,1245,3216,2485,731,202,141,61,364,289,75,189,76,113,2461,1979,482,2615,2041,574,184,125,59,309,246,63,159,65,94,1963,1605,358,601,444,157,18,16,2,55,43,12,30,11,19,498,374,124,45300,18534,26766
20,348,DISTRICT,Kodarma,Total,2540.00,116155,716259,367222,349037,132375,67916,64459,109003,55346,53657,6903,3594,3309,390249,238780,151469,326010,128442,197568,257418,173993,83425,143324,117881,25443,39007,30171,8836,24197,17377,6820,3912,2600,1312,76208,67733,8475,114094,56112,57982,44119,16831,27288,40078,18307,21771,4022,1757,2265,25875,19217,6658,85353,45658,39695,27941,11218,16723,32940,16267,16673,2938,1407,1531,21534,16766,4768,28741,10454,18287,16178,5613,10565,7138,2040,5098,1084,350,734,4341,2451,1890,458841,193229,265612
20,348,DISTRICT,Kodarma,Rural,2462.67,91693,575013,293595,281418,110025,56294,53731,93885,47509,46376,6152,3210,2942,296147,184511,111636,278866,109084,169782,218326,139982,78344,112536,89403,23133,38079,29303,8776,23157,16404,6753,2955,1784,1171,48345,41912,6433,105790,50579,55211,43339,16639,26700,38787,17567,21220,3316,1493,1823,20348,14880,5468,79001,41031,37970,27536,11072,16464,32004,15711,16293,2464,1198,1266,16997,13050,3947,26789,9548,17241,15803,5567,10236,6783,1856,4927,852,295,557,3351,1830,1521,356687,153613,203074
20,348,DISTRICT,Kodarma,Urban,77.33,24462,141246,73627,67619,22350,11622,10728,15118,7837,7281,751,384,367,94102,54269,39833,47144,19358,27786,39092,34011,5081,30788,28478,2310,928,868,60,1040,973,67,957,816,141,27863,25821,2042,8304,5533,2771,780,192,588,1291,740,551,706,264,442,5527,4337,1190,6352,4627,1725,405,146,259,936,556,380,474,209,265,4537,3716,821,1952,906,1046,375,46,329,355,184,171,232,55,177,990,621,369,102154,39616,62538
20,349,DISTRICT,Giridih,Total,4962.00,396521,2445474,1258098,1187376,460251,237056,223195,325493,166447,159046,238188,120646,117542,1253475,783736,469739,1191999,474362,717637,1036277,623946,412331,412912,327651,85261,134666,97777,36889,78621,56328,22293,13020,9387,3633,186605,164159,22446,623365,296295,327070,235247,94587,140660,283989,133140,150849,19524,7043,12481,84605,61525,23080,466153,241318,224835,170356,73472,96884,213468,109641,103827,13470,5485,7985,68859,52720,16139,157212,54977,102235,64891,21115,43776,70521,23499,47022,6054,1558,4496,15746,8805,6941,1409197,634152,775045
20,349,DISTRICT,Giridih,Rural,4909.37,360709,2237450,1149608,1087842,428388,220351,208037,301327,154039,147288,235170,119085,116085,1113513,705100,408413,1123937,444508,679429,976536,572635,403901,365031,284213,80818,133367,96615,36752,77107,55003,22104,11016,7743,3273,143541,124852,18689,611505,288422,323083,233662,94094,139568,282160,132222,149938,18974,6761,12213,76709,55345,21364,456559,234712,221847,169238,73029,96209,212013,108872,103141,13025,5241,7784,62283,47570,14713,154946,53710,101236,64424,21065,43359,70147,23350,46797,5949,1520,4429,14426,7775,6651,1260914,576973,683941
20,349,DISTRICT,Giridih,Urban,52.63,35812,208024,108490,99534,31863,16705,15158,24166,12408,11758,3018,1561,1457,139962,78636,61326,68062,29854,38208,59741,51311,8430,47881,43438,4443,1299,1162,137,1514,1325,189,2004,1644,360,43064,39307,3757,11860,7873,3987,1585,493,1092,1829,918,911,550,282,268,7896,6180,1716,9594,6606,2988,1118,443,675,1455,769,686,445,244,201,6576,5150,1426,2266,1267,999,467,50,417,374,149,225,105,38,67,1320,1030,290,148283,57179,91104
20,350,DISTRICT,Deoghar,Total,2477.00,264347,1492073,775022,717051,268453,137658,130795,190036,98295,91741,180962,91012,89950,793538,489837,303701,698535,285185,413350,551467,383691,167776,297146,238224,58922,72898,58619,14279,69187,51776,17411,22041,11797,10244,133020,116032,16988,254321,145467,108854,55758,31630,24128,140506,76418,64088,17320,5757,11563,40737,31662,9075,202783,123632,79151,43489,26829,16660,110924,64551,46373,14189,4853,9336,34181,27399,6782,51538,21835,29703,12269,4801,7468,29582,11867,17715,3131,904,2227,6556,4263,2293,940606,391331,549275
20,350,DISTRICT,Deoghar,Rural,2345.26,217783,1233712,638136,595576,233712,119310,114402,159077,82050,77027,176140,88616,87524,604892,382872,222020,628820,255264,373556,478122,320165,157957,231862,180361,51501,71374,57206,14168,67412,50319,17093,19364,9938,9426,73712,62898,10814,246260,139804,106456,55131,31251,23880,138986,75417,63569,16294,5318,10976,35849,27818,8031,195794,118612,77182,42978,26510,16468,109759,63771,45988,13296,4450,8846,29761,23881,5880,50466,21192,29274,12153,4741,7412,29227,11646,17581,2998,868,2130,6088,3937,2151,755590,317971,437619
20,350,DISTRICT,Deoghar,Urban,131.74,46564,258361,136886,121475,34741,18348,16393,30959,16245,14714,4822,2396,2426,188646,106965,81681,69715,29921,39794,73345,63526,9819,65284,57863,7421,1524,1413,111,1775,1457,318,2677,1859,818,59308,53134,6174,8061,5663,2398,627,379,248,1520,1001,519,1026,439,587,4888,3844,1044,6989,5020,1969,511,319,192,1165,780,385,893,403,490,4420,3518,902,1072,643,429,116,60,56,355,221,134,133,36,97,468,326,142,185016,73360,111656
20,351,DISTRICT,Godda,Total,2266.00,253648,1313551,677927,635624,241784,123368,118416,115567,59835,55732,279208,138510,140698,604519,376212,228307,709032,301715,407317,552191,344019,208172,235735,182438,53297,76990,63170,13820,87229,61535,25694,10546,6705,3841,60970,51028,9942,316456,161581,154875,67613,35464,32149,220538,108314,112224,8173,3273,4900,20132,14530,5602,241268,134107,107161,50330,28558,21772,168218,90606,77612,6335,2650,3685,16385,12293,4092,75188,27474,47714,17283,6906,10377,52320,17708,34612,1838,623,1215,3747,2237,1510,761360,333908,427452
20,351,DISTRICT,Godda,Rural,2251.49,241815,1249132,643907,605225,232349,118423,113926,111055,57502,53553,276785,137352,139433,559346,350710,208636,689786,293197,396589,534450,329001,205449,220872,169410,51462,75852,62119,13733,86422,60898,25524,10076,6334,3742,48522,40059,8463,313578,159591,153987,67233,35183,32050,219456,107678,111778,7932,3136,4796,18957,13594,5363,238786,132331,106455,49973,28297,21676,167310,90039,77271,6159,2545,3614,15344,11450,3894,74792,27260,47532,17260,6886,10374,52146,17639,34507,1773,591,1182,3613,2144,1469,714682,314906,399776
20,351,DISTRICT,Godda,Urban,14.51,11833,64419,34020,30399,9435,4945,4490,4512,2333,2179,2423,1158,1265,45173,25502,19671,19246,8518,10728,17741,15018,2723,14863,13028,1835,1138,1051,87,807,637,170,470,371,99,12448,10969,1479,2878,1990,888,380,281,99,1082,636,446,241,137,104,1175,936,239,2482,1776,706,357,261,96,908,567,341,176,105,71,1041,843,198,396,214,182,23,20,3,174,69,105,65,32,33,134,93,41,46678,19002,27676
20,352,DISTRICT,Sahibganj,Total,2063.00,227023,1150567,589391,561176,221955,113220,108735,72341,37317,35024,308343,153435,154908,483263,287303,195960,667304,302088,365216,490202,295690,194512,322572,226729,95843,82755,63299,19456,110168,80311,29857,32917,5736,27181,96732,77383,19349,167630,68961,98669,27220,12976,14244,96734,39176,57558,10262,2106,8156,33414,14703,18711,133570,57203,76367,22310,10902,11408,75515,32367,43148,8291,1667,6624,27454,12267,15187,34060,11758,22302,4910,2074,2836,21219,6809,14410,1971,439,1532,5960,2436,3524,660365,293701,366664
20,352,DISTRICT,Sahibganj,Rural,2035.78,196056,990901,505892,485009,196990,100386,96604,57490,29560,27930,301930,150205,151725,384659,231109,153550,606242,274783,331459,441266,256800,184466,282716,193340,89376,80684,61443,19241,106130,76891,29239,30016,4766,25250,65886,50240,15646,158550,63460,95090,26779,12662,14117,94937,38252,56685,9549,1842,7707,27285,10704,16581,125861,52319,73542,21995,10696,11299,74111,31521,42590,7679,1442,6237,22076,8660,13416,32689,11141,21548,4784,1966,2818,20826,6731,14095,1870,400,1470,5209,2044,3165,549635,249092,300543
20,352,DISTRICT,Sahibganj,Urban,27.22,30967,159666,83499,76167,24965,12834,12131,14851,7757,7094,6413,3230,3183,98604,56194,42410,61062,27305,33757,48936,38890,10046,39856,33389,6467,2071,1856,215,4038,3420,618,2901,970,1931,30846,27143,3703,9080,5501,3579,441,314,127,1797,924,873,713,264,449,6129,3999,2130,7709,4884,2825,315,206,109,1404,846,558,612,225,387,5378,3607,1771,1371,617,754,126,108,18,393,78,315,101,39,62,751,392,359,110730,44609,66121
20,353,DISTRICT,Pakur,Total,1811.00,182317,900422,452661,447761,177623,89935,87688,28469,14352,14117,379054,186967,192087,352881,206989,145892,547541,245672,301869,404584,234012,170572,252017,167872,84145,68549,54103,14446,57797,39644,18153,13965,3178,10787,111706,70947,40759,152567,66140,86427,36785,17060,19725,92231,36982,55249,5506,1473,4033,18045,10625,7420,125536,56186,69350,32103,14997,17106,75082,31263,43819,3826,1068,2758,14525,8858,5667,27031,9954,17077,4682,2063,2619,17149,5719,11430,1680,405,1275,3520,1767,1753,495838,218649,277189
20,353,DISTRICT,Pakur,Rural,1792.41,168906,832910,418251,414659,166244,84221,82023,25177,12698,12479,376390,185652,190738,315553,186532,129021,517357,231719,285638,380738,217980,162758,230471,153155,77316,68270,53857,14413,56901,38787,18114,11990,2862,9128,93310,57649,35661,150267,64825,85442,36651,16975,19676,92047,36832,55215,5221,1424,3797,16348,9594,6754,123497,55019,68478,31976,14915,17061,74924,31136,43788,3564,1024,2540,13033,7944,5089,26770,9806,16964,4675,2060,2615,17123,5696,11427,1657,400,1257,3315,1650,1665,452172,200271,251901
20,353,DISTRICT,Pakur,Urban,18.59,13411,67512,34410,33102,11379,5714,5665,3292,1654,1638,2664,1315,1349,37328,20457,16871,30184,13953,16231,23846,16032,7814,21546,14717,6829,279,246,33,896,857,39,1975,316,1659,18396,13298,5098,2300,1315,985,134,85,49,184,150,34,285,49,236,1697,1031,666,2039,1167,872,127,82,45,158,127,31,262,44,218,1492,914,578,261,148,113,7,3,4,26,23,3,23,5,18,205,117,88,43666,18378,25288
20,354,DISTRICT,Dhanbad,Total,2040.00,507064,2684487,1405956,1278531,373394,194879,178515,437309,226362,210947,233119,117256,115863,1722204,1014950,707254,962283,391006,571277,844504,658851,185653,546714,476848,69866,32963,25780,7183,25466,19163,6303,14488,10748,3740,473797,421157,52640,297790,182003,115787,64155,27545,36610,78022,36516,41506,11401,5619,5782,144212,112323,31889,233276,152953,80323,45699,21933,23766,58160,30511,27649,8963,4665,4298,120454,95844,24610,64514,29050,35464,18456,5612,12844,19862,6005,13857,2438,954,1484,23758,16479,7279,1839983,747105,1092878
20,354,DISTRICT,Dhanbad,Rural,1858.76,211024,1124093,581956,542137,171670,88786,82884,163090,83786,79304,198079,99381,98698,649255,397144,252111,474838,184812,290026,411215,285329,125886,195201,164346,30855,30077,23368,6709,20720,15144,5576,6073,3964,2109,138331,121870,16461,216014,120983,95031,59858,25560,34298,73039,33416,39623,7483,3400,4083,75634,58607,17027,165373,101193,64180,42903,20419,22484,54457,27938,26519,5881,2821,3060,62132,50015,12117,50641,19790,30851,16955,5141,11814,18582,5478,13104,1602,579,1023,13502,8592,4910,712878,296627,416251
20,354,DISTRICT,Dhanbad,Urban,181.24,296040,1560394,824000,736394,201724,106093,95631,274219,142576,131643,35040,17875,17165,1072949,617806,455143,487445,206194,281251,433289,373522,59767,351513,312502,39011,2886,2412,474,4746,4019,727,8415,6784,1631,335466,299287,36179,81776,61020,20756,4297,1985,2312,4983,3100,1883,3918,2219,1699,68578,53716,14862,67903,51760,16143,2796,1514,1282,3703,2573,1130,3082,1844,1238,58322,45829,12493,13873,9260,4613,1501,471,1030,1280,527,753,836,375,461,10256,7887,2369,1127105,450478,676627
